area_id,full_address,city,address,street_prefix,street_name,building,house_id,area_name,house_year
2281087,г Москва пер Павловский 2-й д.26,Москва,пер Павловский 2-й д.26,пер,Павловский 2-й ,д.26,7876090,муниципальный округ Даниловский,1885
2281087,г Москва пер Павловский 2-й д.3,Москва,пер Павловский 2-й д.3,пер,Павловский 2-й ,д.3,7876098,муниципальный округ Даниловский,1910
2281087,г Москва пер Павловский 3-й д.14,Москва,пер Павловский 3-й д.14,пер,Павловский 3-й ,д.14,7876113,муниципальный округ Даниловский,1969
2281087,г Москва пер Пересветов д.1 кор.2,Москва,пер Пересветов д.1 кор.2,пер,Пересветов ,д.1 кор.2,7876128,муниципальный округ Даниловский,1929
2281087,г Москва пер Пересветов д.2/3,Москва,пер Пересветов д.2/3,пер,Пересветов ,д.2/3,7876130,муниципальный округ Даниловский,1928
2281087,г Москва пер Пересветов д.3,Москва,пер Пересветов д.3,пер,Пересветов ,д.3,7876144,муниципальный округ Даниловский,1960
2281087,г Москва пер Пересветов д.4 кор.1,Москва,пер Пересветов д.4 кор.1,пер,Пересветов ,д.4 кор.1,7876147,муниципальный округ Даниловский,1928
2281087,г Москва пер Пересветов д.4 кор.2,Москва,пер Пересветов д.4 кор.2,пер,Пересветов ,д.4 кор.2,7876158,муниципальный округ Даниловский,1928
2281087,г Москва пер Пересветов д.5,Москва,пер Пересветов д.5,пер,Пересветов ,д.5,7876159,муниципальный округ Даниловский,1934
2281087,г Москва пер Пересветов д.6,Москва,пер Пересветов д.6,пер,Пересветов ,д.6,7876168,муниципальный округ Даниловский,1927
2281087,г Москва пер Пересветов д.7 кор.1,Москва,пер Пересветов д.7 кор.1,пер,Пересветов ,д.7 кор.1,7876170,муниципальный округ Даниловский,1957
2281087,г Москва проезд Автозаводский 2-й д.2,Москва,проезд Автозаводский 2-й д.2,проезд,Автозаводский 2-й ,д.2,7871146,муниципальный округ Даниловский,1938
2281087,г Москва проезд Автозаводский 2-й д.3,Москва,проезд Автозаводский 2-й д.3,проезд,Автозаводский 2-й ,д.3,7871148,муниципальный округ Даниловский,1956
2281087,г Москва проезд Автозаводский 2-й д.3А,Москва,проезд Автозаводский 2-й д.3А,проезд,Автозаводский 2-й ,д.3А,7871204,муниципальный округ Даниловский,1958
2281087,г Москва проезд Автозаводский 2-й д.5,Москва,проезд Автозаводский 2-й д.5,проезд,Автозаводский 2-й ,д.5,7871164,муниципальный округ Даниловский,1954
2281087,г Москва проезд Автозаводский 2-й д.ЗА,Москва,проезд Автозаводский 2-й д.ЗА,проезд,Автозаводский 2-й ,д.ЗА,7871161,муниципальный округ Даниловский,н.д.
2281087,г Москва проезд Автозаводский 3-й д.4,Москва,проезд Автозаводский 3-й д.4,проезд,Автозаводский 3-й ,д.4,7871165,муниципальный округ Даниловский,1960
2281087,г Москва проезд Жуков д.21,Москва,проезд Жуков д.21,проезд,Жуков ,д.21,7874970,муниципальный округ Даниловский,1911
2281087,г Москва проезд Кожуховский 1-й д.1/7,Москва,проезд Кожуховский 1-й д.1/7,проезд,Кожуховский 1-й ,д.1/7,7875028,муниципальный округ Даниловский,1954
2281087,г Москва проезд Кожуховский 1-й д.11,Москва,проезд Кожуховский 1-й д.11,проезд,Кожуховский 1-й ,д.11,7875042,муниципальный округ Даниловский,1960
2281087,г Москва проезд Кожуховский 1-й д.11А,Москва,проезд Кожуховский 1-й д.11А,проезд,Кожуховский 1-й ,д.11А,7875049,муниципальный округ Даниловский,1958
2281087,г Москва проезд Кожуховский 1-й д.19 кор.1,Москва,проезд Кожуховский 1-й д.19 кор.1,проезд,Кожуховский 1-й ,д.19 кор.1,7875062,муниципальный округ Даниловский,1958
2281087,г Москва проезд Кожуховский 1-й д.19 кор.2,Москва,проезд Кожуховский 1-й д.19 кор.2,проезд,Кожуховский 1-й ,д.19 кор.2,7875063,муниципальный округ Даниловский,1958
2281087,г Москва проезд Кожуховский 1-й д.19 кор.3,Москва,проезд Кожуховский 1-й д.19 кор.3,проезд,Кожуховский 1-й ,д.19 кор.3,7875076,муниципальный округ Даниловский,1959
2281087,г Москва проезд Кожуховский 1-й д.9,Москва,проезд Кожуховский 1-й д.9,проезд,Кожуховский 1-й ,д.9,7875078,муниципальный округ Даниловский,1954
2281087,г Москва проезд Кожуховский 2-й д.15 кор.1,Москва,проезд Кожуховский 2-й д.15 кор.1,проезд,Кожуховский 2-й ,д.15 кор.1,7875094,муниципальный округ Даниловский,1957
2281087,г Москва проезд Кожуховский 2-й д.15 кор.2,Москва,проезд Кожуховский 2-й д.15 кор.2,проезд,Кожуховский 2-й ,д.15 кор.2,7875096,муниципальный округ Даниловский,1950
2281087,г Москва проезд Кожуховский 2-й д.15 кор.3,Москва,проезд Кожуховский 2-й д.15 кор.3,проезд,Кожуховский 2-й ,д.15 кор.3,7875103,муниципальный округ Даниловский,1950
2281087,г Москва проезд Кожуховский 2-й д.9,Москва,проезд Кожуховский 2-й д.9,проезд,Кожуховский 2-й ,д.9,7875112,муниципальный округ Даниловский,1950
2281087,г Москва проезд Михайловский Нижн. 1-й д.16,Москва,проезд Михайловский Нижн. 1-й д.16,проезд,Михайловский Нижн. 1-й ,д.16,7875802,муниципальный округ Даниловский,1974
2281087,г Москва проезд Михайловский Нижн. 1-й д.18,Москва,проезд Михайловский Нижн. 1-й д.18,проезд,Михайловский Нижн. 1-й ,д.18,7875811,муниципальный округ Даниловский,1974
2281087,г Москва проезд Павелецкий 1-й д.1/42 кор.1,Москва,проезд Павелецкий 1-й д.1/42 кор.1,проезд,Павелецкий 1-й ,д.1/42 кор.1,7875886,муниципальный округ Даниловский,1957
2281087,г Москва проезд Павелецкий 1-й д.1/42 кор.2,Москва,проезд Павелецкий 1-й д.1/42 кор.2,проезд,Павелецкий 1-й ,д.1/42 кор.2,7875889,муниципальный округ Даниловский,1959
2281087,г Москва проезд Павелецкий 1-й д.4 кор.2,Москва,проезд Павелецкий 1-й д.4 кор.2,проезд,Павелецкий 1-й ,д.4 кор.2,7875896,муниципальный округ Даниловский,н.д.
2281087,г Москва проезд Павелецкий 1-й д.4 кор.3,Москва,проезд Павелецкий 1-й д.4 кор.3,проезд,Павелецкий 1-й ,д.4 кор.3,7875901,муниципальный округ Даниловский,н.д.
2281087,г Москва проезд Павелецкий 2-й д.4 кор.2,Москва,проезд Павелецкий 2-й д.4 кор.2,проезд,Павелецкий 2-й ,д.4 кор.2,7882784,муниципальный округ Даниловский,1960
2281087,г Москва проезд Павелецкий 2-й д.4 кор.3,Москва,проезд Павелецкий 2-й д.4 кор.3,проезд,Павелецкий 2-й ,д.4 кор.3,7882796,муниципальный округ Даниловский,1962
2281087,г Москва проезд Павелецкий 2-й д.6,Москва,проезд Павелецкий 2-й д.6,проезд,Павелецкий 2-й ,д.6,7875905,муниципальный округ Даниловский,1966
2281087,г Москва проезд Павелецкий 2-й д.8,Москва,проезд Павелецкий 2-й д.8,проезд,Павелецкий 2-й ,д.8,7875914,муниципальный округ Даниловский,1966
2281087,г Москва проезд Павелецкий 3-й д.11,Москва,проезд Павелецкий 3-й д.11,проезд,Павелецкий 3-й ,д.11,7875919,муниципальный округ Даниловский,1959
2281087,г Москва проезд Павелецкий 3-й д.11А,Москва,проезд Павелецкий 3-й д.11А,проезд,Павелецкий 3-й ,д.11А,7875936,муниципальный округ Даниловский,1974
2281087,г Москва проезд Павелецкий 3-й д.5,Москва,проезд Павелецкий 3-й д.5,проезд,Павелецкий 3-й ,д.5,7875939,муниципальный округ Даниловский,1960
2281087,г Москва проезд Павелецкий 3-й д.6 кор.А,Москва,проезд Павелецкий 3-й д.6 кор.А,проезд,Павелецкий 3-й ,д.6 кор.А,7875949,муниципальный округ Даниловский,1963
2281087,г Москва проезд Павелецкий 3-й д.6 кор.Б,Москва,проезд Павелецкий 3-й д.6 кор.Б,проезд,Павелецкий 3-й ,д.6 кор.Б,7875953,муниципальный округ Даниловский,1961
2281087,г Москва проезд Павелецкий 3-й д.6 кор.В,Москва,проезд Павелецкий 3-й д.6 кор.В,проезд,Павелецкий 3-й ,д.6 кор.В,7875960,муниципальный округ Даниловский,1961
2281087,г Москва проезд Павелецкий 3-й д.6 кор.Г,Москва,проезд Павелецкий 3-й д.6 кор.Г,проезд,Павелецкий 3-й ,д.6 кор.Г,7875968,муниципальный округ Даниловский,1963
2281087,г Москва проезд Павелецкий 3-й д.7 кор.1,Москва,проезд Павелецкий 3-й д.7 кор.1,проезд,Павелецкий 3-й ,д.7 кор.1,7875972,муниципальный округ Даниловский,1958
2281087,г Москва проезд Павелецкий 3-й д.7 кор.2,Москва,проезд Павелецкий 3-й д.7 кор.2,проезд,Павелецкий 3-й ,д.7 кор.2,7875974,муниципальный округ Даниловский,1960
2281087,г Москва проезд Павелецкий 3-й д.7 кор.3,Москва,проезд Павелецкий 3-й д.7 кор.3,проезд,Павелецкий 3-й ,д.7 кор.3,7875983,муниципальный округ Даниловский,1958
2281087,г Москва проезд Павелецкий 3-й д.7 кор.4,Москва,проезд Павелецкий 3-й д.7 кор.4,проезд,Павелецкий 3-й ,д.7 кор.4,7875993,муниципальный округ Даниловский,1957
2281087,г Москва проезд Павелецкий 3-й д.9,Москва,проезд Павелецкий 3-й д.9,проезд,Павелецкий 3-й ,д.9,7876001,муниципальный округ Даниловский,1961
2281087,г Москва проезд Павелецкий 3-й д.9А,Москва,проезд Павелецкий 3-й д.9А,проезд,Павелецкий 3-й ,д.9А,7876005,муниципальный округ Даниловский,1961
2281087,г Москва проезд Рощинский 4-й д.16,Москва,проезд Рощинский 4-й д.16,проезд,Рощинский 4-й ,д.16,7876214,муниципальный округ Даниловский,1958
2281087,г Москва проезд Рощинский 4-й д.7/16,Москва,проезд Рощинский 4-й д.7/16,проезд,Рощинский 4-й ,д.7/16,7876216,муниципальный округ Даниловский,1974
2281087,г Москва проезд Рощинский 4-й д.7/17,Москва,проезд Рощинский 4-й д.7/17,проезд,Рощинский 4-й ,д.7/17,8121437,муниципальный округ Даниловский,1977
2281087,г Москва проезд Рощинский 4-й д.8 кор.2,Москва,проезд Рощинский 4-й д.8 кор.2,проезд,Рощинский 4-й ,д.8 кор.2,7876222,муниципальный округ Даниловский,1959
2281087,г Москва проезд Рощинский 5-й д.7/8,Москва,проезд Рощинский 5-й д.7/8,проезд,Рощинский 5-й ,д.7/8,7876231,муниципальный округ Даниловский,1978
2281087,г Москва проезд Рощинский 6-й д.1,Москва,проезд Рощинский 6-й д.1,проезд,Рощинский 6-й ,д.1,7876237,муниципальный округ Даниловский,1938
2281087,г Москва ул Автозаводская д.11,Москва,ул Автозаводская д.11,ул,Автозаводская ,д.11,7606353,муниципальный округ Даниловский,1961
2281087,г Москва ул Автозаводская д.13/1,Москва,ул Автозаводская д.13/1,ул,Автозаводская ,д.13/1,7606358,муниципальный округ Даниловский,1958
2281087,г Москва ул Автозаводская д.2,Москва,ул Автозаводская д.2,ул,Автозаводская ,д.2,7606363,муниципальный округ Даниловский,1960
2281087,г Москва ул Автозаводская д.3,Москва,ул Автозаводская д.3,ул,Автозаводская ,д.3,7606365,муниципальный округ Даниловский,1957
2281087,г Москва ул Автозаводская д.4,Москва,ул Автозаводская д.4,ул,Автозаводская ,д.4,7606372,муниципальный округ Даниловский,1958
2281087,г Москва ул Автозаводская д.5,Москва,ул Автозаводская д.5,ул,Автозаводская ,д.5,7606376,муниципальный округ Даниловский,1956
2281087,г Москва ул Автозаводская д.6,Москва,ул Автозаводская д.6,ул,Автозаводская ,д.6,7606295,муниципальный округ Даниловский,1955
2281087,г Москва ул Автозаводская д.7,Москва,ул Автозаводская д.7,ул,Автозаводская ,д.7,7610456,муниципальный округ Даниловский,1957
2281087,г Москва ул Автозаводская д.8,Москва,ул Автозаводская д.8,ул,Автозаводская ,д.8,7610455,муниципальный округ Даниловский,1957
2281087,г Москва ул Автозаводская д.9,Москва,ул Автозаводская д.9,ул,Автозаводская ,д.9,7610453,муниципальный округ Даниловский,1955
2281087,г Москва ул Велозаводская д.2,Москва,ул Велозаводская д.2,ул,Велозаводская ,д.2,7610458,муниципальный округ Даниловский,1962
2281087,г Москва ул Велозаводская д.2 кор.1,Москва,ул Велозаводская д.2 кор.1,ул,Велозаводская ,д.2 кор.1,7610460,муниципальный округ Даниловский,1962
2281087,г Москва ул Велозаводская д.2 кор.2,Москва,ул Велозаводская д.2 кор.2,ул,Велозаводская ,д.2 кор.2,7610459,муниципальный округ Даниловский,1961
2281087,г Москва ул Велозаводская д.2 кор.3,Москва,ул Велозаводская д.2 кор.3,ул,Велозаводская ,д.2 кор.3,7871216,муниципальный округ Даниловский,2010
2281087,г Москва ул Велозаводская д.6,Москва,ул Велозаводская д.6,ул,Велозаводская ,д.6,7871266,муниципальный округ Даниловский,1940
2281087,г Москва ул Велозаводская д.6А,Москва,ул Велозаводская д.6А,ул,Велозаводская ,д.6А,7871274,муниципальный округ Даниловский,1956
2281087,г Москва ул Восточная д.1 кор.1,Москва,ул Восточная д.1 кор.1,ул,Восточная ,д.1 кор.1,7871282,муниципальный округ Даниловский,1931
2281087,г Москва ул Восточная д.11 кор.1,Москва,ул Восточная д.11 кор.1,ул,Восточная ,д.11 кор.1,7871320,муниципальный округ Даниловский,1973
2281087,г Москва ул Восточная д.13,Москва,ул Восточная д.13,ул,Восточная ,д.13,7871334,муниципальный округ Даниловский,1980
2281087,г Москва ул Восточная д.15/6,Москва,ул Восточная д.15/6,ул,Восточная ,д.15/6,7871374,муниципальный округ Даниловский,1970
2281087,г Москва ул Восточная д.2 кор.1,Москва,ул Восточная д.2 кор.1,ул,Восточная ,д.2 кор.1,7871737,муниципальный округ Даниловский,1960
2281087,г Москва ул Восточная д.2 кор.2,Москва,ул Восточная д.2 кор.2,ул,Восточная ,д.2 кор.2,7871878,муниципальный округ Даниловский,1960
2281087,г Москва ул Восточная д.2 кор.3,Москва,ул Восточная д.2 кор.3,ул,Восточная ,д.2 кор.3,7871884,муниципальный округ Даниловский,1960
2281087,г Москва ул Восточная д.2 кор.4,Москва,ул Восточная д.2 кор.4,ул,Восточная ,д.2 кор.4,7871913,муниципальный округ Даниловский,1960
2281087,г Москва ул Восточная д.2 кор.5,Москва,ул Восточная д.2 кор.5,ул,Восточная ,д.2 кор.5,7871921,муниципальный округ Даниловский,1959
2281087,г Москва ул Восточная д.5,Москва,ул Восточная д.5,ул,Восточная ,д.5,7871938,муниципальный округ Даниловский,1928
2281087,г Москва ул Восточная д.7,Москва,ул Восточная д.7,ул,Восточная ,д.7,7871952,муниципальный округ Даниловский,1928
2281087,г Москва ул Восточная д.9,Москва,ул Восточная д.9,ул,Восточная ,д.9,7871971,муниципальный округ Даниловский,2010
2281087,г Москва ул Городская д.1,Москва,ул Городская д.1,ул,Городская ,д.1,7871987,муниципальный округ Даниловский,1927
2281087,г Москва ул Городская д.2,Москва,ул Городская д.2,ул,Городская ,д.2,7872045,муниципальный округ Даниловский,1900
